Data name,Time,Profit,Feasibility
instance443.txt,0.21593856811523438,-20080,True
instance912.txt,0.20746946334838867,-72420,True
instance515.txt,0.24697518348693848,-74150,True
instance473.txt,0.22350549697875977,-74480,True
instance669.txt,0.3395729064941406,31500,True
instance194.txt,0.24425435066223145,15710,True
instance466.txt,0.22721076011657715,-51260,True
instance449.txt,0.22515153884887695,5630,True
instance806.txt,0.21358036994934082,-1480,True
instance929.txt,0.21768617630004883,-56100,True
instance118.txt,0.25080394744873047,108510,True
instance83.txt,0.23813867568969727,40910,True
instance829.txt,0.21332430839538574,42180,True
instance838.txt,0.20210790634155273,-92590,True
instance229.txt,0.23923397064208984,16710,True
instance954.txt,0.1981675624847412,-29750,True
instance162.txt,0.22651124000549316,47010,True
instance560.txt,0.24074792861938477,40150,True
instance155.txt,0.23098444938659668,53310,True
instance397.txt,0.23597002029418945,73130,True
instance779.txt,0.2740211486816406,79300,True
instance175.txt,0.2487788200378418,43420,True
instance154.txt,0.2408156394958496,28260,True
instance324.txt,0.21821928024291992,-66310,True
instance81.txt,0.23575592041015625,10850,True
instance641.txt,0.3303697109222412,48900,True
instance494.txt,0.24529266357421875,-13480,True
instance888.txt,0.21231985092163086,-79290,True
instance95.txt,0.21271610260009766,38620,False
instance710.txt,0.25873517990112305,66200,True
instance218.txt,0.22510147094726562,29040,True
instance690.txt,0.33948779106140137,58900,True
instance478.txt,0.23004555702209473,-29250,True
instance526.txt,0.24527525901794434,-15460,True
instance585.txt,0.24794435501098633,42100,True
instance480.txt,0.23051095008850098,15080,True
instance894.txt,0.21738386154174805,-49210,True
instance524.txt,0.23484587669372559,4470,True
instance309.txt,0.24443483352661133,61810,True
instance854.txt,0.21736812591552734,-18510,True
instance631.txt,0.39829158782958984,40500,True
instance56.txt,0.24959325790405273,3240,True
instance256.txt,0.2341756820678711,-56550,True
instance604.txt,0.41725635528564453,28100,True
instance495.txt,0.23371267318725586,-43190,True
instance383.txt,0.23800134658813477,7710,True
instance975.txt,0.24050498008728027,-62980,True
instance538.txt,0.27114152908325195,-6940,True
instance421.txt,0.22759151458740234,28370,True
instance692.txt,0.31232166290283203,61400,True
instance635.txt,0.3394739627838135,52400,True
instance497.txt,0.2346959114074707,-5090,True
instance684.txt,0.39701199531555176,63100,True
instance435.txt,0.23468399047851562,-4600,True
instance542.txt,0.2503488063812256,-95720,True
instance231.txt,0.25222015380859375,9480,True
instance469.txt,0.22741150856018066,48120,True
instance568.txt,0.23347210884094238,14440,True
instance493.txt,0.22705459594726562,-35580,True
instance368.txt,0.23330116271972656,-13250,True
instance902.txt,0.21199393272399902,-48490,True
instance140.txt,0.23451447486877441,11580,True
instance714.txt,0.3878045082092285,55000,True
instance577.txt,0.24147820472717285,46020,True
instance305.txt,0.2558174133300781,-11770,True
instance359.txt,0.21686792373657227,950,True
instance372.txt,0.23315024375915527,-26560,True
instance782.txt,0.32929444313049316,47400,True
instance352.txt,0.21053671836853027,-33080,True
instance476.txt,0.21904611587524414,-4920,True
instance866.txt,0.19688653945922852,-59500,True
instance957.txt,0.22582125663757324,-45870,True
instance146.txt,0.24928808212280273,59140,True
instance982.txt,0.21275568008422852,-15890,True
instance166.txt,0.24986886978149414,24910,True
instance989.txt,0.2073228359222412,-138940,True
instance257.txt,0.2586936950683594,2890,True
instance618.txt,0.3282790184020996,44200,True
instance341.txt,0.21368765830993652,16140,True
instance553.txt,0.23068451881408691,-19950,True
instance644.txt,0.35351037979125977,28800,True
instance403.txt,0.24703621864318848,28730,True
instance569.txt,0.23830747604370117,-86050,True
instance201.txt,0.2138538360595703,35440,True
instance886.txt,0.21472573280334473,-58760,True
instance601.txt,0.27521538734436035,33900,True
instance144.txt,0.2526075839996338,-2400,True
instance170.txt,0.2313833236694336,14310,True
instance312.txt,0.22638821601867676,-43740,True
instance323.txt,0.23114466667175293,-66410,True
instance89.txt,0.22430419921875,69050,True
instance63.txt,0.23336434364318848,57470,True
instance250.txt,0.2279798984527588,-48640,True
instance834.txt,0.20619606971740723,-39820,True
instance47.txt,0.22844958305358887,74770,True
instance9.txt,0.22800803184509277,45180,True
instance129.txt,0.23627924919128418,27090,True
instance676.txt,0.40905022621154785,40900,True
instance627.txt,0.36420321464538574,64500,True
instance839.txt,0.21512103080749512,-20340,True
instance280.txt,0.23860788345336914,-37550,True
instance865.txt,0.23485493659973145,-64990,True
instance227.txt,0.23351359367370605,-13280,True
instance202.txt,0.23034882545471191,-101170,True
instance621.txt,0.3544492721557617,46300,True
instance79.txt,0.2190718650817871,-560,True
instance44.txt,0.23631763458251953,-1900,True
instance370.txt,0.22658562660217285,-52510,True
instance268.txt,0.2207627296447754,-34890,True
instance137.txt,0.24655413627624512,77840,True
instance941.txt,0.20397210121154785,-76670,True
instance898.txt,0.21584630012512207,-17880,True
instance837.txt,0.2164289951324463,-49040,True
instance14.txt,0.259906530380249,30680,True
instance119.txt,0.24509716033935547,-25510,True
instance537.txt,0.22261309623718262,-85130,True
instance339.txt,0.22243380546569824,-139430,True
instance36.txt,0.24490737915039062,24300,True
instance733.txt,0.39801621437072754,43700,True
instance259.txt,0.23285627365112305,-61180,True
instance299.txt,0.2131195068359375,-119490,True
instance423.txt,0.2664339542388916,-46580,True
instance744.txt,0.43642330169677734,25600,True
instance960.txt,0.20764470100402832,-121990,True
instance400.txt,0.22792291641235352,-82150,True
instance878.txt,0.2225785255432129,-45610,True
instance969.txt,0.22165846824645996,-41980,True
instance818.txt,0.22164368629455566,-47890,True
instance358.txt,0.22365999221801758,-68890,True
instance697.txt,0.40222740173339844,56900,True
instance562.txt,0.23865437507629395,-67510,True
instance774.txt,0.3862137794494629,48000,True
instance950.txt,0.2213447093963623,-84080,True
instance239.txt,0.21796226501464844,6190,True
instance633.txt,0.38477516174316406,53300,True
instance757.txt,0.3912365436553955,44200,True
instance790.txt,0.39928364753723145,35600,True
instance413.txt,0.25388002395629883,55360,True
instance67.txt,0.23818707466125488,-34000,True
instance582.txt,0.2579841613769531,-6030,True
instance501.txt,0.24767351150512695,-11280,True
instance576.txt,0.23666095733642578,-85340,True
instance783.txt,0.34771728515625,57300,True
instance616.txt,0.3256244659423828,51800,True
instance267.txt,0.24217510223388672,80080,True
instance190.txt,0.22359466552734375,2920,True
instance142.txt,0.2506887912750244,24560,True
instance821.txt,0.22209978103637695,-69000,True
instance412.txt,0.2384939193725586,44910,True
instance355.txt,0.2358565330505371,1380,True
instance410.txt,0.2439126968383789,-11380,True
instance88.txt,0.2546193599700928,-28140,True
instance178.txt,0.26242780685424805,33600,True
instance100.txt,0.2333691120147705,84700,True
instance803.txt,0.22168660163879395,27580,True
instance46.txt,0.2248852252960205,-8110,True
instance415.txt,0.24420809745788574,-18880,True
instance789.txt,0.36212849617004395,43500,True
instance444.txt,0.23110032081604004,-14670,True
instance551.txt,0.24206924438476562,-42290,True
instance411.txt,0.23032760620117188,-25610,True
instance836.txt,0.2230231761932373,-90740,True
instance919.txt,0.22164034843444824,-43410,True
instance102.txt,0.24289584159851074,-1120,True
instance938.txt,0.22106456756591797,-87970,True
instance947.txt,0.20921874046325684,-74950,True
instance128.txt,0.2787632942199707,37020,True
instance225.txt,0.23688101768493652,-15820,True
instance96.txt,0.23594141006469727,4930,True
instance59.txt,0.24370551109313965,49220,True
instance16.txt,0.24250555038452148,15000,True
instance286.txt,0.24776840209960938,31910,True
instance13.txt,0.24464869499206543,-16580,True
instance609.txt,0.3472106456756592,83700,True
instance319.txt,0.24401545524597168,47390,True
instance617.txt,0.35097694396972656,46300,True
instance418.txt,0.2409834861755371,-73880,True
instance101.txt,0.23550176620483398,54080,True
instance974.txt,0.22111272811889648,-132000,True
instance910.txt,0.22093677520751953,-87650,True
instance965.txt,0.21376633644104004,-37110,True
instance701.txt,0.34426188468933105,72000,True
instance932.txt,0.2261645793914795,-45980,True
instance24.txt,0.23088526725769043,54080,True
instance488.txt,0.24907255172729492,-25160,True
instance756.txt,0.3261258602142334,54000,True
instance105.txt,0.24991583824157715,77600,True
instance765.txt,0.42185282707214355,48700,True
instance508.txt,0.2704887390136719,70270,True
instance623.txt,0.43677663803100586,40800,True
instance613.txt,0.3370835781097412,50600,True
instance923.txt,0.2219686508178711,-86420,True
instance833.txt,0.2183692455291748,-64520,True
instance145.txt,0.2365407943725586,4090,True
instance7.txt,0.24567270278930664,-15870,True
instance456.txt,0.2225348949432373,2600,True
instance922.txt,0.23009705543518066,-49420,True
instance27.txt,0.24598145484924316,-87880,True
instance955.txt,0.2177138328552246,-54060,True
instance737.txt,0.4136655330657959,53500,True
instance781.txt,0.3274557590484619,58700,True
instance840.txt,0.22302818298339844,4440,True
instance802.txt,0.22264456748962402,-24580,True
instance417.txt,0.2458186149597168,-52580,True
instance699.txt,0.39169907569885254,56900,True
instance738.txt,0.438504695892334,49300,True
instance809.txt,0.21908879280090332,12930,True
instance42.txt,0.23289990425109863,6730,True
instance986.txt,0.20807933807373047,-34800,True
instance107.txt,0.23564815521240234,88560,True
instance402.txt,0.25205016136169434,-3030,True
instance971.txt,0.22081351280212402,-31790,True
instance628.txt,0.42073845863342285,49800,True
instance242.txt,0.21134138107299805,-8720,True
instance611.txt,0.43249082565307617,12700,True
instance165.txt,0.22858381271362305,13780,True
instance882.txt,0.22090697288513184,-106050,True
instance723.txt,0.36451172828674316,71400,True
instance209.txt,0.22870564460754395,-41920,True
instance936.txt,0.22762680053710938,-74190,True
instance708.txt,0.3516044616699219,33600,True
instance394.txt,0.24130749702453613,-11260,True
instance731.txt,0.33507609367370605,38100,True
instance289.txt,0.22607040405273438,-74050,True
instance574.txt,0.25735020637512207,-40180,True
instance375.txt,0.2350306510925293,-23300,True
instance23.txt,0.26038050651550293,33560,True
instance240.txt,0.232529878616333,40070,True
instance346.txt,0.2808957099914551,46230,True
instance385.txt,0.2421109676361084,-114740,True
instance655.txt,0.31928467750549316,58500,True
instance360.txt,0.23064851760864258,-57050,True
instance764.txt,0.3906712532043457,34400,True
instance301.txt,0.22678112983703613,-17280,True
instance5.txt,0.24921393394470215,17600,True
instance188.txt,0.23615217208862305,6550,True
instance398.txt,0.254443883895874,41450,True
instance872.txt,0.22394013404846191,-166480,True
instance773.txt,0.37015819549560547,35800,True
instance887.txt,0.22408342361450195,7770,True
instance384.txt,0.21686458587646484,-132510,True
instance486.txt,0.26453161239624023,16310,True
instance948.txt,0.22104907035827637,-12280,True
instance681.txt,0.3732461929321289,23600,True
instance65.txt,0.245513916015625,-3250,True
instance205.txt,0.23794841766357422,18810,True
instance396.txt,0.22895503044128418,-26340,True
instance472.txt,0.2505495548248291,60410,True
instance106.txt,0.2380390167236328,31900,True
instance796.txt,0.35367751121520996,39200,True
instance775.txt,0.3381783962249756,40200,True
instance440.txt,0.24243831634521484,1050,True
instance638.txt,0.38012218475341797,44300,True
instance767.txt,0.3468153476715088,43200,True
instance41.txt,0.27545595169067383,3230,True
instance512.txt,0.24585700035095215,-55080,True
instance991.txt,0.22722864151000977,-37230,True
instance210.txt,0.24819445610046387,-2300,True
instance581.txt,0.23341035842895508,-91930,True
instance422.txt,0.24095559120178223,9420,True
instance694.txt,0.3200042247772217,23400,True
instance386.txt,0.2853124141693115,-42950,True
instance572.txt,0.29705381393432617,23360,False
instance648.txt,0.3624138832092285,30700,True
instance149.txt,0.2521522045135498,36000,True
instance91.txt,0.22411441802978516,12850,True
instance771.txt,0.33723902702331543,54800,True
instance594.txt,0.2463216781616211,31790,True
instance234.txt,0.23421525955200195,37510,True
instance90.txt,0.2742619514465332,68390,True
instance896.txt,0.21694159507751465,-62090,True
instance274.txt,0.24326348304748535,-54770,True
instance940.txt,0.22536516189575195,-52880,True
instance624.txt,0.37316346168518066,57600,True
instance911.txt,0.22788214683532715,65660,True
instance983.txt,0.2144460678100586,-85200,True
instance43.txt,0.2629506587982178,50900,True
instance468.txt,0.2800147533416748,28440,True
instance555.txt,0.25360774993896484,-40700,True
instance296.txt,0.23578262329101562,-90090,True
instance134.txt,0.25098180770874023,67260,True
instance21.txt,0.25140833854675293,-34360,True
instance527.txt,0.23981451988220215,11030,True
instance904.txt,0.21342682838439941,-52320,True
instance763.txt,0.3592207431793213,31900,True
instance29.txt,0.2577352523803711,23350,True
instance543.txt,0.25133657455444336,-8430,True
instance399.txt,0.2460460662841797,-34120,True
instance558.txt,0.2539389133453369,3280,True
instance772.txt,0.4136006832122803,53400,True
instance534.txt,0.2519099712371826,-37150,True
instance75.txt,0.26031970977783203,36770,True
instance711.txt,0.4460320472717285,58800,True
instance602.txt,0.3407406806945801,68500,True
instance150.txt,0.24587082862854004,240,True
instance646.txt,0.4047868251800537,33400,True
instance679.txt,0.30930137634277344,65300,True
instance500.txt,0.25694966316223145,69830,True
instance620.txt,0.28723621368408203,69900,True
instance382.txt,0.2512037754058838,-58910,True
instance880.txt,0.21365737915039062,-25820,True
instance566.txt,0.24891304969787598,10590,True
instance33.txt,0.260772705078125,7110,True
instance391.txt,0.22488713264465332,34090,True
instance314.txt,0.2485792636871338,-36540,True
instance441.txt,0.24119234085083008,36540,True
instance80.txt,0.2714817523956299,38250,True
instance438.txt,0.2713625431060791,41100,True
instance990.txt,0.2360515594482422,-42950,True
instance348.txt,0.24081921577453613,-15350,True
instance471.txt,0.2535092830657959,-31650,True
instance652.txt,0.41353678703308105,52100,True
instance831.txt,0.22761821746826172,-56390,True
instance995.txt,0.21512150764465332,-61230,True
instance167.txt,0.2545905113220215,17930,True
instance758.txt,0.4169437885284424,36600,True
instance265.txt,0.2643001079559326,23480,True
instance770.txt,0.41727399826049805,57100,True
instance8.txt,0.2252202033996582,34380,True
instance843.txt,0.21721267700195312,-35820,True
instance378.txt,0.20999860763549805,-62120,True
instance470.txt,0.2588236331939697,72260,True
instance661.txt,0.3689730167388916,50600,True
instance337.txt,0.21216845512390137,-42560,True
instance879.txt,0.21712470054626465,-103410,True
instance519.txt,0.2420966625213623,-15350,True
instance120.txt,0.25647735595703125,61430,True
instance246.txt,0.2445981502532959,-53600,True
instance169.txt,0.24910640716552734,44360,True
instance183.txt,0.24387240409851074,63980,True
instance523.txt,0.22663354873657227,37800,True
instance279.txt,0.24731683731079102,410,True
instance804.txt,0.22078871726989746,-32430,True
instance127.txt,0.2389845848083496,75240,True
instance794.txt,0.3440120220184326,34100,True
instance156.txt,0.2477278709411621,84130,True
instance908.txt,0.2180485725402832,-60860,True
instance900.txt,0.21665525436401367,-114770,True
instance533.txt,0.2243814468383789,-22980,True
instance851.txt,0.21717214584350586,-134090,True
instance587.txt,0.26152491569519043,-16580,True
instance313.txt,0.2526085376739502,-5290,True
instance40.txt,0.2622044086456299,32230,True
instance573.txt,0.23885083198547363,18420,True
instance578.txt,0.26021504402160645,-23800,True
instance980.txt,0.21124744415283203,-76370,True
instance376.txt,0.23888254165649414,16400,True
instance928.txt,0.22135400772094727,-59480,True
instance39.txt,0.21971774101257324,14080,True
instance451.txt,0.2519519329071045,-30530,True
instance395.txt,0.23899602890014648,-19400,True
instance734.txt,0.3194127082824707,67500,True
instance649.txt,0.3572421073913574,42100,True
instance998.txt,0.20981502532958984,-98170,True
instance283.txt,0.2409830093383789,16120,True
instance496.txt,0.2211472988128662,-4890,True
instance424.txt,0.2609407901763916,130,True
instance921.txt,0.2217719554901123,-15970,True
instance426.txt,0.2413041591644287,-59730,True
instance750.txt,0.38701462745666504,37700,True
instance672.txt,0.321699857711792,67500,True
instance436.txt,0.2553741931915283,18020,True
instance559.txt,0.23480701446533203,-23910,True
instance997.txt,0.20983433723449707,-62190,True
instance893.txt,0.22938895225524902,-130460,True
instance458.txt,0.2288806438446045,-6380,True
instance858.txt,0.2212975025177002,-29420,True
instance636.txt,0.342134952545166,47800,True
instance420.txt,0.24447393417358398,43780,True
instance243.txt,0.24994754791259766,15460,True
instance207.txt,0.2585632801055908,-31530,True
instance109.txt,0.23380351066589355,68630,True
instance333.txt,0.26014256477355957,6060,True
instance590.txt,0.2681710720062256,9040,True
instance329.txt,0.2543623447418213,50120,True
instance357.txt,0.22425150871276855,-7430,True
instance264.txt,0.2296440601348877,-103140,True
instance629.txt,0.3691089153289795,63100,True
instance855.txt,0.20260143280029297,-81750,True
instance713.txt,0.35323429107666016,36900,True
instance751.txt,0.39069652557373047,27200,True
instance349.txt,0.23990535736083984,-29240,True
instance217.txt,0.2386012077331543,-105270,True
instance481.txt,0.22450900077819824,-47280,True
instance777.txt,0.38245248794555664,53500,True
instance238.txt,0.2230358123779297,9590,True
instance272.txt,0.22922348976135254,-4510,True
instance645.txt,0.3986377716064453,49700,True
instance700.txt,0.30335068702697754,42700,True
instance153.txt,0.24329304695129395,-3230,True
instance890.txt,0.20866656303405762,-77430,True
instance179.txt,0.2514476776123047,44330,True
instance93.txt,0.2569129467010498,46580,True
instance237.txt,0.2298285961151123,-80170,True
instance459.txt,0.2481706142425537,8260,True
instance138.txt,0.22813200950622559,70510,True
instance677.txt,0.34201622009277344,47400,True
instance725.txt,0.38826870918273926,52300,True
instance291.txt,0.22478842735290527,1690,True
instance897.txt,0.21819210052490234,-36400,True
instance427.txt,0.23490548133850098,19740,True
instance540.txt,0.23602843284606934,-49490,True
instance741.txt,0.3760874271392822,38300,True
instance687.txt,0.3400685787200928,27800,True
instance742.txt,0.36426353454589844,67500,True
instance182.txt,0.2552340030670166,11900,True
instance45.txt,0.2523202896118164,52300,True
