Data name,Time,Profit,Feasibility
instance443.txt,0.08730006217956543,-152950,True
instance912.txt,0.08667469024658203,-72420,True
instance515.txt,0.0839226245880127,-194900,True
instance473.txt,0.0887291431427002,-131420,True
instance669.txt,0.08632254600524902,4800,True
instance194.txt,0.09298062324523926,-37990,True
instance466.txt,0.08480215072631836,-98030,True
instance449.txt,0.08532094955444336,-48190,True
instance806.txt,0.08721518516540527,-29860,True
instance929.txt,0.08527255058288574,-56100,True
instance118.txt,0.0838773250579834,-26070,True
instance83.txt,0.08371329307556152,-102430,True
instance829.txt,0.08951616287231445,34380,True
instance838.txt,0.0964503288269043,-92590,True
instance229.txt,0.08516144752502441,-59220,True
instance954.txt,0.08695316314697266,-56630,True
instance162.txt,0.08252739906311035,-29910,True
instance560.txt,0.08138775825500488,-91040,True
instance155.txt,0.08196353912353516,-41670,True
instance397.txt,0.07845497131347656,-5380,True
instance779.txt,0.07720088958740234,38500,True
instance175.txt,0.08278584480285645,-72200,True
instance154.txt,0.07726788520812988,-77190,True
instance324.txt,0.07774925231933594,-119980,True
instance81.txt,0.07809901237487793,-78190,True
instance641.txt,0.07769441604614258,2400,True
instance494.txt,0.0790414810180664,-56740,True
instance888.txt,0.07689380645751953,-79290,True
instance95.txt,0.08008122444152832,-10460,True
instance710.txt,0.09009957313537598,7100,True
instance218.txt,0.07789444923400879,-14400,True
instance690.txt,0.07648801803588867,7300,True
instance478.txt,0.07889676094055176,-125940,True
instance526.txt,0.0789644718170166,-99460,True
instance585.txt,0.07976913452148438,-36560,True
instance480.txt,0.07907485961914062,560,True
instance894.txt,0.0839681625366211,-49210,True
instance524.txt,0.08005213737487793,-111300,True
instance309.txt,0.08452916145324707,-126410,True
instance854.txt,0.08517765998840332,-30000,True
instance631.txt,0.0822596549987793,-39300,True
instance56.txt,0.08034372329711914,-64740,True
instance256.txt,0.07973074913024902,-132990,True
instance604.txt,0.07852816581726074,-17800,True
instance495.txt,0.09696030616760254,-103850,True
instance383.txt,0.08658671379089355,-36270,True
instance975.txt,0.08648061752319336,-69250,True
instance538.txt,0.0849146842956543,-71140,True
instance421.txt,0.08640861511230469,-52750,True
instance692.txt,0.08108782768249512,-2500,True
instance635.txt,0.08198332786560059,13400,True
instance497.txt,0.08023500442504883,-91970,True
instance684.txt,0.08253741264343262,28300,True
instance435.txt,0.08464574813842773,-50920,True
instance542.txt,0.09336447715759277,-153830,True
instance231.txt,0.08403682708740234,-99720,True
instance469.txt,0.08460211753845215,-85530,True
instance568.txt,0.08444356918334961,-31520,True
instance493.txt,0.08194375038146973,-128730,True
instance368.txt,0.08176302909851074,-118940,True
instance902.txt,0.0826106071472168,-48490,True
instance140.txt,0.08196854591369629,-85410,True
instance714.txt,0.08168959617614746,10300,True
instance577.txt,0.08123612403869629,-96810,True
instance305.txt,0.08382081985473633,-82660,True
instance359.txt,0.09353780746459961,-79780,True
instance372.txt,0.08491945266723633,-99070,True
instance782.txt,0.08186626434326172,-300,True
instance352.txt,0.08516478538513184,-130580,True
instance476.txt,0.08453750610351562,-113880,True
instance866.txt,0.08459949493408203,-67360,True
instance957.txt,0.08468508720397949,-62970,True
instance146.txt,0.08347296714782715,-60020,True
instance982.txt,0.08319568634033203,-20960,True
instance166.txt,0.08325672149658203,-50570,True
instance989.txt,0.09389042854309082,-144220,True
instance257.txt,0.08156895637512207,-30950,True
instance618.txt,0.08104991912841797,20800,True
