Data name,Time,Profit,Feasibility
instance01.txt,0.0013051033020019531,-55800.0,True
instance05.txt,0.001607656478881836,-244200.0,True
instance03.txt,0.003528594970703125,-134800.0,True
instance04.txt,0.005812168121337891,-297000.0,True
instance02.txt,0.0019702911376953125,-105600.0,True
